,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
18666,492410,369,6,23/02/2013,645,1,0,0,0,7070.5786
18667,401906,227,1,03/06/2013,647,1,1,0,0,7521.324
18668,218762,150,6,25/07/2015,759,1,0,0,0,7973.24
18669,294502,269,3,13/03/2013,1075,1,0,0,0,7362.9946
18670,589763,8,6,22/03/2014,385,1,0,0,0,3379.8342
18671,159716,590,7,11/08/2013,0,0,0,0,0,55.001965
18672,652737,724,3,15/10/2014,599,1,0,0,1,5159.71
18673,312408,1110,4,28/08/2014,498,1,0,0,0,4494.021
18674,386585,947,2,21/05/2013,1162,1,0,0,1,7419.9365
18675,215861,1051,6,03/08/2013,679,1,0,0,0,5776.172
18676,427649,770,6,05/10/2013,541,1,0,0,0,5096.81
18677,263793,655,1,05/05/2014,1065,1,1,0,0,10714.274
18678,420301,467,2,23/07/2013,1448,1,0,0,1,10289.958
18679,561308,817,2,24/03/2015,2719,1,0,0,0,19053.0
18680,161879,124,6,03/08/2013,299,1,0,0,0,2779.517
18681,88071,297,7,31/05/2015,0,0,0,0,0,-36.45379
18682,667957,31,1,12/08/2013,791,1,1,0,0,9418.414
18683,461769,949,6,05/07/2014,382,1,0,0,0,3563.3013
18684,189653,429,3,21/08/2013,373,1,0,0,1,3934.2087
18685,101585,615,6,15/02/2014,1186,1,0,0,0,8806.458
18686,96818,182,5,09/05/2014,513,1,1,0,0,5701.0996
18687,180068,736,1,13/07/2015,614,1,1,0,0,7652.532
18688,146511,276,2,04/02/2014,658,1,1,0,0,7405.6235
18689,106992,687,4,09/05/2013,0,0,0,a,0,15.36022
18690,86856,401,4,10/01/2013,679,1,1,0,0,6575.658
18691,282854,815,7,31/05/2015,0,0,0,0,0,-3.9490755
18692,130213,329,1,02/06/2014,814,1,1,0,0,8860.692
18693,128909,910,5,06/12/2013,592,1,1,0,0,6096.554
18694,253977,473,7,16/02/2014,0,0,0,0,0,-102.15587
18695,290750,1017,2,05/02/2013,1236,1,1,0,1,10449.574
18696,167687,408,4,22/01/2015,383,1,0,0,0,3815.6921
18697,22948,822,3,28/08/2013,731,1,1,0,0,7618.22
18698,146572,393,2,10/02/2015,518,1,0,0,0,4818.6104
18699,278220,105,6,04/10/2014,410,1,0,0,0,3897.3682
18700,193421,1083,4,28/08/2014,290,1,0,0,1,3859.7156
18701,675643,918,1,23/09/2013,666,1,1,0,0,6604.709
18702,349381,1081,7,01/09/2013,701,1,0,0,0,5457.6587
18703,600189,692,1,30/03/2015,1054,1,1,0,1,12384.863
18704,456852,239,6,12/04/2014,508,1,0,0,0,4819.1167
18705,180513,618,6,04/10/2014,578,1,0,0,0,5901.8975
18706,625419,962,3,26/02/2014,757,1,0,0,0,5669.5845
18707,38033,332,5,08/05/2015,539,1,1,0,0,5282.9688
18708,545238,461,2,28/01/2014,330,1,0,0,0,3090.0996
18709,23886,1000,4,27/03/2014,575,1,0,0,0,5664.8027
18710,385078,54,7,12/05/2013,0,0,0,0,0,87.837166
18711,401834,697,2,07/04/2015,1019,1,0,0,1,8925.685
18712,232839,70,4,31/07/2014,766,1,1,0,1,7924.4585
18713,160074,1000,3,18/12/2013,824,1,1,0,0,11436.463
18714,74012,494,7,03/02/2013,1247,1,0,0,0,7325.5977
18715,365263,772,4,31/07/2014,558,1,1,0,1,5451.994
18716,615889,264,7,31/08/2014,0,0,0,0,0,-204.01627
18717,63219,219,3,19/11/2014,438,1,0,0,0,3387.4346
18718,2313,406,4,28/02/2013,324,1,0,0,0,3450.1677
18719,375534,749,5,13/09/2013,815,1,1,0,0,8299.538
18720,360514,649,6,30/03/2013,292,1,0,0,0,2594.9111
18721,617338,1022,5,02/01/2015,804,1,0,0,1,7007.0366
18722,634524,431,5,21/06/2013,1062,1,1,0,0,9603.344
18723,482134,422,1,14/10/2013,467,1,0,0,1,3833.3535
18724,141098,376,6,14/09/2013,694,1,0,0,0,5993.745
18725,525841,377,2,22/01/2013,909,1,1,0,0,8329.458
18726,561047,582,4,25/06/2015,780,1,0,0,0,5939.007
18727,542913,560,3,10/06/2015,1415,1,0,0,0,10121.46
18728,568805,481,2,17/06/2014,559,1,1,0,0,6159.302
18729,176951,864,3,13/11/2013,585,1,0,0,0,5719.482
18730,635321,180,7,21/07/2013,0,0,0,0,0,64.54943
18731,510669,644,4,20/02/2014,983,1,1,0,0,8354.647
18732,658340,537,7,23/06/2013,0,0,0,0,0,-111.40893
18733,363664,796,5,27/09/2013,697,1,1,0,0,6886.522
18734,458414,937,4,11/04/2013,560,1,1,0,0,6061.3623
18735,362328,397,1,22/04/2013,804,1,1,0,0,8159.635
18736,573121,656,6,07/02/2015,367,1,0,0,0,3357.416
18737,100188,368,5,31/01/2014,732,1,0,0,0,8305.593
18738,644357,257,5,19/12/2014,764,1,1,0,0,8705.502
18739,388975,23,5,01/02/2013,532,1,0,0,0,5599.9424
18740,392994,927,1,25/05/2015,0,0,0,a,0,188.48134
18741,470028,8,7,27/10/2013,0,0,0,0,0,-23.06314
18742,204821,583,7,07/04/2013,0,0,0,0,0,2.332452
18743,469749,496,3,20/03/2013,839,1,1,0,0,7825.075
18744,388830,875,4,13/11/2014,455,1,1,0,0,4946.5776
18745,356279,932,3,14/05/2014,652,1,0,0,0,5529.0044
18746,409250,1007,7,17/05/2015,0,0,0,0,0,-60.462845
18747,400348,242,2,30/07/2013,437,1,1,0,1,5544.476
18748,216616,776,5,31/10/2014,646,1,0,0,0,5894.482
18749,8592,638,2,03/09/2013,421,1,0,0,1,4154.4907
18750,673820,962,4,13/03/2014,746,1,0,0,0,5648.0825
18751,349492,283,6,12/01/2013,670,1,0,0,0,6092.1836
18752,593593,998,4,04/07/2013,536,1,1,0,0,5685.755
18753,588319,101,4,06/06/2013,802,1,1,0,0,7509.3237
18754,116871,238,7,16/11/2014,0,0,0,0,0,-17.317093
18755,408121,968,5,01/11/2013,1042,1,0,0,1,8170.647
18756,340227,324,2,24/09/2013,1033,1,1,0,0,8750.962
18757,560367,570,5,01/02/2013,775,1,0,0,0,5591.878
18758,415756,113,2,27/05/2014,510,1,0,0,0,4595.447
18759,299520,403,5,20/06/2014,994,1,1,0,0,9095.287
18760,633910,1104,4,28/05/2015,363,1,0,0,1,4203.455
18761,271560,871,4,26/02/2015,410,1,0,0,0,4306.0005
18762,352245,839,3,13/05/2015,587,1,0,0,0,4797.018
18763,543482,629,7,03/03/2013,0,0,0,0,0,-56.269882
18764,618719,709,1,11/02/2013,1429,1,0,0,0,9521.436
18765,300934,430,6,09/03/2013,742,1,0,0,0,7240.954
18766,429988,322,5,29/03/2013,0,0,1,b,1,36.54097
18767,157153,987,1,16/03/2015,1049,1,1,0,0,10114.957
18768,441365,851,6,20/06/2015,460,1,0,0,0,4696.834
18769,226872,734,5,12/12/2014,528,1,0,0,0,5488.1807
18770,243292,123,2,08/01/2013,1143,1,1,0,0,10100.567
18771,648476,932,7,08/02/2015,0,0,0,0,0,-81.03074
18772,344102,915,7,12/04/2015,0,0,0,0,0,-0.70966053
18773,688250,445,2,04/03/2014,1552,1,1,0,0,12556.185
18774,234322,643,1,16/06/2014,1117,1,1,0,0,11114.467
18775,528409,53,4,20/02/2014,494,1,1,0,0,5640.064
18776,375053,514,7,26/04/2015,0,0,0,0,0,87.8779
18777,192590,78,4,14/08/2014,430,1,0,0,1,3734.8782
18778,217288,853,6,11/07/2015,930,1,0,0,0,8581.925
18779,97955,254,4,26/06/2014,168,1,0,0,0,1866.4879
18780,143064,252,7,15/02/2015,0,0,0,0,0,270.27884
18781,534712,545,2,21/10/2014,1067,1,1,0,0,10217.178
18782,529632,326,6,28/12/2013,502,1,0,0,0,4743.671
18783,125279,508,5,27/12/2013,749,1,0,0,1,7398.1865
18784,300350,672,6,29/11/2014,1951,1,0,0,0,12435.132
18785,227979,118,7,11/05/2014,0,0,0,0,0,44.30814
18786,582793,993,1,27/01/2014,646,1,0,0,0,5850.6743
18787,126337,113,7,05/04/2015,0,0,0,0,0,-129.83026
18788,700563,497,6,28/06/2014,846,1,0,0,0,6806.3096
18789,662716,1015,1,18/08/2014,611,1,1,0,1,7536.2207
18790,257608,535,3,17/12/2014,1010,1,1,0,0,11422.307
18791,620155,289,6,18/05/2013,615,1,0,0,0,6268.736
18792,99875,971,5,10/10/2014,827,1,1,0,1,6927.321
18793,288734,543,2,18/06/2013,327,1,1,0,0,4130.8857
18794,298956,36,6,19/10/2013,1048,1,0,0,0,8212.531
18795,344647,555,7,02/02/2014,0,0,0,0,0,-89.1169
18796,207020,127,7,01/03/2015,0,0,0,0,0,-36.71501
18797,84006,849,3,13/05/2015,929,1,0,0,0,7803.3667
18798,113680,381,2,18/02/2014,1123,1,1,0,0,11151.078
18799,270489,1104,5,15/11/2013,397,1,0,0,0,4255.162
18800,393000,781,4,25/06/2015,592,1,0,0,0,5254.248
18801,447370,561,3,09/01/2013,684,1,1,0,0,6066.0312
18802,447506,939,2,29/01/2013,425,1,0,0,0,4148.5444
18803,84354,813,4,24/01/2013,673,1,1,0,0,5591.111
18804,111345,769,1,12/01/2015,3327,1,1,0,0,12913.034
18805,157917,1006,4,19/06/2014,882,1,1,0,0,7215.2817
18806,150997,841,3,13/03/2013,288,1,0,0,0,2669.67
18807,366512,683,5,10/05/2013,967,1,0,0,1,7948.6865
18808,339849,473,2,17/02/2015,218,1,1,0,0,2331.1797
18809,484527,769,2,17/03/2015,3472,1,1,0,0,12141.204
18810,538430,428,7,04/08/2013,0,0,0,0,0,102.39569
18811,407915,741,4,11/09/2014,962,1,0,0,0,7498.726
18812,44896,727,2,22/10/2013,485,1,1,0,1,5468.839
18813,475037,918,6,22/06/2013,319,1,0,0,0,2824.5505
18814,143569,51,7,18/01/2015,0,0,0,0,0,117.03604
18815,485860,91,6,09/08/2014,593,1,0,0,0,5026.994
18816,27161,613,2,20/05/2014,944,1,1,0,0,7594.921
18817,607221,698,4,13/02/2014,1870,1,0,0,0,13768.163
18818,98633,462,4,01/01/2015,0,0,0,a,1,-71.30826
18819,651438,790,5,14/02/2014,732,1,0,0,0,6455.943
18820,581510,660,5,04/01/2013,410,1,0,0,1,4065.1301
18821,547713,706,2,17/06/2014,526,1,1,0,1,5978.674
18822,453555,1045,7,03/05/2015,446,1,0,0,0,4019.3318
18823,659778,141,2,18/06/2013,644,1,1,0,0,6267.3193
18824,649638,1000,4,23/05/2013,671,1,0,0,1,7139.451
18825,665495,594,2,20/05/2014,550,1,1,0,0,5381.813
18826,165885,355,4,05/12/2013,1258,1,1,0,0,11384.031
18827,164238,954,3,08/07/2015,812,1,0,0,1,6657.078
18828,245226,484,2,05/11/2013,692,1,1,0,0,7250.3604
18829,661532,182,7,25/05/2014,0,0,0,0,0,139.17638
18830,220610,908,2,29/10/2013,311,1,0,0,0,3229.8152
18831,521539,810,6,20/07/2013,494,1,0,0,0,5559.717
18832,606218,105,3,24/09/2014,573,1,0,0,0,4983.62
18833,122900,43,7,26/07/2015,0,0,0,0,0,124.79521
18834,115686,669,2,19/05/2015,416,1,1,0,0,5025.1973
18835,648358,197,1,27/05/2013,1023,1,1,0,0,9845.585
18836,398979,1083,5,08/05/2015,420,1,1,0,0,5845.6685
18837,128601,881,7,25/08/2013,0,0,0,0,0,-140.09563
18838,610571,707,4,15/05/2014,834,1,0,0,0,6614.435
18839,532207,49,6,23/03/2013,518,1,0,0,0,6732.5967
18840,195598,527,5,24/07/2015,893,1,0,0,1,8316.52
18841,169608,637,6,30/05/2015,595,1,0,0,0,6967.061
18842,538624,208,4,27/03/2014,309,1,0,0,0,2500.977
18843,199034,551,6,14/09/2013,810,1,0,0,0,6405.7095
18844,414117,382,7,24/11/2013,0,0,0,0,0,104.84774
18845,37442,210,6,02/05/2015,418,1,0,0,0,3939.2686
18846,277888,1057,7,27/10/2013,0,0,0,0,0,14.152932
18847,277760,802,7,27/10/2013,0,0,0,0,0,276.73703
18848,526764,393,2,19/03/2013,619,1,1,0,0,6744.3613
18849,244591,96,1,09/09/2013,707,1,1,0,0,8076.6665
18850,538705,910,2,24/03/2015,530,1,0,0,0,4737.6846
18851,428256,902,5,07/03/2014,602,1,1,0,1,6089.2617
18852,508515,659,6,27/06/2015,405,1,0,0,0,3929.61
18853,418807,1092,7,29/03/2015,0,0,0,0,0,-13.148165
18854,281167,264,2,19/05/2015,977,1,1,0,0,9038.811
18855,258954,258,1,25/05/2015,0,0,0,a,0,92.67898
18856,448216,765,3,21/05/2014,729,1,1,0,0,7980.21
18857,399748,324,4,27/03/2014,653,1,0,0,0,5370.106
18858,73329,28,4,15/05/2014,627,1,0,0,0,5095.912
18859,260442,49,1,23/12/2013,1214,1,0,0,1,15561.626
18860,297131,1050,7,13/07/2014,0,0,0,0,0,305.3703
18861,494720,472,7,05/10/2014,0,0,0,0,0,-72.27472
18862,540045,92,3,05/02/2014,561,1,1,0,0,6289.2065
18863,216384,936,1,13/01/2014,840,1,0,0,0,6391.6963
18864,207314,145,2,02/06/2015,1239,1,1,0,1,11506.575
18865,82183,291,1,21/01/2013,1055,1,1,0,0,9819.124
18866,187216,280,4,30/07/2015,531,1,1,0,1,6111.0117
18867,486514,15,1,05/01/2015,818,1,1,0,1,9017.575
18868,36423,549,7,03/02/2013,0,0,0,0,0,-131.87305
18869,359459,568,7,11/01/2015,0,0,0,0,0,-206.00323
18870,77870,303,1,28/07/2014,0,0,1,0,1,61.824196
18871,250,120,3,27/02/2013,579,1,0,0,0,5296.905
18872,345260,101,7,21/06/2015,0,0,0,0,0,-148.02277
18873,690315,191,7,08/02/2015,0,0,0,0,0,100.32134
18874,446973,524,1,12/08/2013,1268,1,1,0,0,11878.67
18875,516826,105,3,22/07/2015,507,1,0,0,0,4858.5537
18876,270278,704,4,18/09/2014,1185,1,1,0,0,10047.114
18877,148834,753,3,30/07/2014,747,1,1,0,1,7985.4414
18878,279398,474,2,16/12/2014,1026,1,1,0,0,11132.854
18879,666497,810,5,03/05/2013,578,1,1,0,0,7528.117
18880,529785,911,5,13/06/2014,886,1,0,0,0,7667.6226
18881,459394,412,6,05/04/2014,847,1,0,0,0,9223.092
18882,528933,46,4,11/06/2015,541,1,0,0,0,4650.053
18883,323048,484,4,16/04/2015,716,1,1,0,1,7056.8647
18884,414092,296,1,13/10/2014,751,1,0,0,0,5598.51
18885,141991,472,6,30/05/2015,705,1,0,0,0,6542.6753
18886,631079,160,7,08/06/2014,0,0,0,0,0,165.40819
18887,47841,422,1,12/01/2015,490,1,1,0,0,4861.3794
18888,484652,998,6,27/12/2014,448,1,0,0,0,4844.584
18889,198169,465,4,26/12/2013,0,0,0,c,1,-108.87375
18890,481520,47,7,17/11/2013,0,0,0,0,0,-1.4436815
18891,476230,536,7,01/02/2015,0,0,0,0,0,-24.7285
18892,29841,39,7,01/02/2015,0,0,0,0,0,-55.496918
18893,436495,69,4,28/05/2015,1070,1,0,0,0,7717.4663
18894,624439,297,7,17/05/2015,0,0,0,0,0,-180.18312
18895,79946,161,5,11/07/2014,774,1,0,0,1,7182.304
18896,166591,943,3,13/05/2015,716,1,0,0,0,6960.288
18897,592588,207,5,03/10/2014,0,0,1,a,0,-250.62025
18898,91910,105,2,28/07/2015,576,1,1,0,0,6574.1113
18899,125750,969,7,02/02/2014,0,0,0,0,0,39.036987
18900,702878,1097,4,15/08/2013,2042,1,1,0,1,8027.933
18901,614418,778,5,10/04/2015,675,1,0,0,1,5781.9814
18902,98995,855,5,23/05/2014,664,1,1,0,0,6030.6523
18903,171600,184,2,09/04/2013,606,1,1,0,0,6388.6606
18904,359196,690,7,26/04/2015,0,0,0,0,0,140.92996
18905,172505,777,1,01/04/2013,0,0,0,b,1,-94.783554
18906,334203,62,4,02/04/2015,987,1,1,0,1,12450.642
18907,107682,866,3,18/12/2013,613,1,1,0,0,7928.742
18908,492190,1100,4,30/05/2013,0,0,1,a,0,-167.80373
18909,172134,781,4,02/01/2014,503,1,0,0,1,4228.1196
18910,502789,647,5,28/06/2013,741,1,0,0,1,6117.8584
18911,202923,73,6,15/02/2014,284,1,0,0,0,2346.5005
18912,452090,171,2,14/04/2015,1011,1,1,0,0,9464.354
18913,270901,318,3,11/09/2013,794,1,1,0,0,8142.542
18914,436108,672,2,19/08/2014,1493,1,1,0,1,10423.501
18915,448423,81,5,10/05/2013,553,1,0,0,0,5982.7666
18916,528932,967,7,13/07/2014,0,0,0,0,0,-136.62521
18917,619848,162,6,25/07/2015,538,1,0,0,0,5663.4097
18918,137544,579,2,02/07/2013,1084,1,1,0,0,9775.842
18919,637789,60,6,28/09/2013,398,1,0,0,0,3906.3088
18920,421616,356,7,07/07/2013,0,0,0,0,0,41.554893
18921,510257,808,7,23/06/2013,0,0,0,0,0,178.62857
18922,147550,326,6,03/05/2014,506,1,0,0,0,4891.437
18923,121442,811,5,20/09/2013,625,1,0,0,0,4739.411
18924,516740,829,6,14/09/2013,786,1,0,0,0,6472.76
18925,705268,1046,5,18/04/2014,0,0,1,b,0,295.99646
18926,483993,977,6,11/04/2015,387,1,0,0,0,3448.0422
18927,442069,403,1,17/11/2014,775,1,0,0,0,6711.3364
18928,158928,152,5,08/02/2013,692,1,1,0,0,7389.3604
18929,446002,785,7,05/10/2014,0,0,0,0,0,-71.461235
18930,118396,60,1,21/01/2013,770,1,1,0,0,8644.15
18931,12785,1069,7,12/07/2015,0,0,0,0,0,101.31969
18932,69653,1061,4,26/06/2014,482,1,0,0,0,5045.735
18933,297582,104,5,21/11/2014,1135,1,0,0,0,8622.763
18934,499799,756,2,22/10/2013,2428,1,1,0,1,17096.062
18935,203085,78,7,14/09/2014,0,0,0,0,0,-143.23735
18936,202531,572,5,21/06/2013,737,1,1,0,0,8656.772
18937,62159,472,5,08/02/2013,786,1,1,0,0,7145.9287
18938,500868,320,5,10/05/2013,2312,1,0,0,1,16314.593
18939,583172,636,6,16/03/2013,645,1,0,0,0,6066.123
18940,21634,490,2,08/10/2013,1193,1,1,0,0,10431.186
18941,157167,82,1,20/10/2014,1005,1,1,0,0,11797.202
18942,469980,245,5,29/11/2013,948,1,0,0,0,8677.703
18943,51620,445,7,13/07/2014,0,0,0,0,0,-99.15339
18944,46784,429,2,26/02/2013,298,1,0,0,0,3276.29
18945,250441,580,6,30/08/2014,1537,1,0,0,0,9874.153
18946,273143,59,4,22/05/2014,559,1,1,0,0,5838.539
18947,204577,193,7,21/12/2014,0,0,0,0,0,-44.370403
18948,166412,447,6,19/04/2014,681,1,0,0,0,6252.499
18949,634794,485,4,17/04/2014,572,1,1,0,1,6104.5815
18950,709380,76,3,28/05/2014,986,1,0,0,0,8479.552
18951,325485,370,1,04/05/2015,769,1,1,0,0,10586.286
18952,579603,1013,6,28/09/2013,259,1,0,0,0,2500.1907
18953,327400,944,3,17/04/2013,901,1,0,0,0,6269.4595
18954,663820,52,7,21/06/2015,0,0,0,0,0,122.05027
18955,35159,762,2,29/07/2014,416,1,1,0,0,4556.5933
18956,352458,110,5,06/06/2014,632,1,1,0,0,6107.8247
18957,469981,310,2,15/04/2014,876,1,1,0,0,9966.242
18958,49358,848,7,03/02/2013,0,0,0,0,0,219.7076
18959,617192,402,4,15/05/2014,464,1,0,0,0,4405.5303
18960,237227,857,4,12/06/2014,788,1,0,0,0,6106.4814
18961,556590,544,7,20/04/2014,0,0,0,0,0,127.901596
18962,330483,254,4,02/01/2014,212,1,0,0,1,2160.8716
18963,658894,903,4,07/11/2013,764,1,1,0,0,9382.556
18964,680752,1062,1,02/06/2014,797,1,1,0,0,8883.469
18965,654592,210,7,07/04/2013,0,0,0,0,0,-117.328064
18966,662382,712,4,22/08/2013,517,1,0,0,1,5385.9067
18967,464443,460,3,26/11/2014,343,1,1,0,0,4175.5483
18968,418360,719,5,22/11/2013,469,1,1,0,0,5411.2563
18969,29485,984,3,16/10/2013,777,1,0,0,0,5626.49
18970,440774,716,2,03/02/2015,459,1,1,0,0,5692.9307
18971,666582,1072,2,03/06/2014,790,1,1,0,0,7903.8906
18972,102784,167,7,14/04/2013,0,0,0,0,0,-15.201941
18973,523750,722,2,14/07/2015,1255,1,1,0,0,9848.195
18974,1451,940,1,27/07/2015,936,1,1,0,1,10721.791
18975,222224,963,6,27/07/2013,344,1,0,0,0,2885.1243
18976,411950,344,1,05/08/2013,1344,1,0,0,0,8899.061
18977,307260,220,4,11/06/2015,532,1,0,0,0,4659.238
18978,207938,456,3,01/07/2015,952,1,1,0,1,8861.06
18979,646056,106,1,18/05/2015,1055,1,1,0,0,12048.211
18980,128922,943,1,19/08/2013,613,1,0,0,1,5553.315
18981,352750,516,2,09/12/2014,842,1,0,0,0,7568.166
18982,508486,911,2,08/07/2014,734,1,0,0,0,5739.895
18983,596192,941,1,14/10/2013,534,1,0,0,0,5131.141
18984,205275,867,4,03/01/2013,392,1,0,0,1,3965.4402
18985,595919,703,7,11/08/2013,0,0,0,0,0,6.118961
18986,422498,83,4,01/01/2015,0,0,0,a,1,-171.7195
18987,363870,328,3,14/01/2015,543,1,1,0,0,5471.8013
18988,43321,472,4,07/05/2015,717,1,1,0,0,6952.5845
18989,7913,540,5,15/05/2015,513,1,0,0,0,5482.0576
18990,333355,501,2,28/07/2015,614,1,1,0,0,7008.1367
18991,408191,813,2,21/07/2015,641,1,0,0,0,5375.0503
18992,110510,822,6,22/11/2014,691,1,0,0,0,6961.4004
18993,561205,586,2,26/03/2013,2530,1,1,0,1,17027.557
18994,45018,754,4,09/04/2015,868,1,0,0,1,7559.813
18995,116349,255,7,17/05/2015,0,0,0,0,0,-0.38416755
18996,514258,618,7,23/11/2014,0,0,0,0,0,216.86928
18997,127090,307,3,17/07/2013,328,1,1,0,1,3581.5671
18998,111390,1016,6,31/01/2015,488,1,0,0,0,5184.7354
18999,143648,439,3,17/09/2014,893,1,1,0,0,7683.765
19000,187956,715,7,14/12/2014,0,0,0,0,0,170.19122
19001,647163,473,7,05/10/2014,0,0,0,0,0,-72.27472
19002,684470,382,2,24/03/2015,514,1,0,0,0,5084.849
19003,234094,186,5,23/08/2013,329,1,0,0,1,3275.408
19004,364879,415,4,27/06/2013,485,1,0,0,0,5141.3096
19005,622546,946,6,11/10/2014,390,1,0,0,0,2965.7512
19006,212618,638,2,12/05/2015,436,1,0,0,0,4632.9507
19007,320846,916,2,10/09/2013,725,1,1,0,0,6865.5537
19008,656958,744,3,24/06/2015,772,1,0,0,0,6807.1294
19009,488877,804,7,31/05/2015,0,0,0,0,0,372.14813
19010,210440,810,3,26/11/2014,473,1,1,0,0,6195.48
19011,237078,682,1,05/05/2014,2285,1,1,0,0,16459.941
19012,372244,541,7,05/01/2014,0,0,0,0,0,81.2784
19013,605468,850,1,16/03/2015,857,1,1,0,0,9096.614
19014,223681,1008,6,26/07/2014,583,1,0,0,0,4624.0547
19015,37329,542,7,11/08/2013,0,0,0,0,0,127.365685
19016,164496,487,5,28/02/2014,758,1,0,0,0,6646.7617
19017,152168,38,7,08/06/2014,0,0,0,0,0,-28.187733
19018,655680,481,4,10/07/2014,444,1,0,0,0,4266.279
19019,439558,588,2,11/11/2014,694,1,1,0,0,6650.0
19020,477604,335,2,07/01/2014,3069,1,1,0,1,17484.229
19021,162351,939,3,12/06/2013,446,1,0,0,0,4479.895
19022,128192,328,3,20/05/2015,566,1,1,0,0,5702.158
19023,269344,235,4,17/01/2013,424,1,0,0,0,4290.848
19024,124927,1066,5,27/06/2014,1108,1,0,0,0,9983.596
19025,458004,291,7,22/02/2015,0,0,0,0,0,-102.02364
19026,142035,686,5,17/01/2014,721,1,0,0,0,6380.1577
19027,607986,798,3,27/02/2013,844,1,0,0,0,7251.497
19028,651522,609,6,15/11/2014,275,1,0,0,0,2557.498
19029,112308,210,1,27/10/2014,281,1,0,0,1,2530.5088
19030,173504,747,1,07/04/2014,575,1,0,0,0,5470.553
19031,699529,863,6,02/05/2015,1050,1,0,0,0,9664.318
19032,610932,565,2,12/11/2013,651,1,0,0,0,5009.3574
19033,694485,497,1,07/10/2013,1340,1,1,0,0,11566.278
19034,262809,668,5,04/01/2013,1107,1,0,0,1,8344.0625
19035,339054,620,2,03/02/2015,759,1,1,0,0,7632.6406
19036,363850,254,6,01/06/2013,319,1,0,0,0,3128.7466
19037,259128,567,4,13/03/2014,668,1,0,0,0,4461.8228
19038,391584,688,3,10/09/2014,346,1,0,0,0,3413.3833
19039,591062,777,4,22/08/2013,248,1,0,0,1,2284.345
19040,301394,245,6,18/04/2015,942,1,0,0,0,7769.4272
19041,181009,97,3,26/03/2014,626,1,0,0,0,5748.657
19042,666771,994,1,02/02/2015,597,1,1,0,0,6750.2275
19043,572822,437,7,11/05/2014,0,0,0,0,0,-76.07055
19044,523449,247,1,08/06/2015,668,1,0,0,0,6658.998
19045,642586,923,4,04/12/2014,713,1,1,0,0,7155.3433
19046,247916,884,1,24/02/2014,410,1,0,0,0,4029.1133
19047,285947,533,7,06/01/2013,0,0,0,a,0,-28.305346
19048,272358,40,3,08/10/2014,633,1,1,0,1,6060.2485
19049,601713,911,3,08/01/2014,883,1,1,0,0,8506.862
19050,142125,504,5,11/10/2013,916,1,1,0,1,6851.7197
19051,417370,360,6,24/05/2014,528,1,0,0,0,5218.4653
19052,375785,263,5,08/03/2013,287,1,1,0,0,2852.638
19053,631433,364,2,05/03/2013,429,1,1,0,0,4629.68
19054,390631,555,1,06/01/2014,0,0,1,a,0,-156.96858
19055,363205,166,1,01/07/2013,1025,1,1,0,0,10014.049
19056,610707,978,5,24/04/2015,846,1,0,0,0,6742.74
19057,246586,51,4,19/06/2014,0,0,1,a,1,380.0308
19058,295357,1033,1,27/07/2015,1542,1,1,0,1,19348.443
19059,87522,999,4,07/08/2014,682,1,1,0,1,7582.7676
19060,77525,264,7,03/03/2013,0,0,0,0,0,-239.15388
19061,686489,394,6,06/07/2013,728,1,0,0,1,7021.6616
19062,26329,206,1,16/12/2013,1287,1,1,0,0,14750.619
19063,505819,247,5,22/03/2013,841,1,1,0,0,7642.499
19064,174272,838,4,25/04/2013,755,1,1,0,0,6260.1235
19065,410166,322,4,11/06/2015,590,1,0,0,0,5836.0933
19066,422876,964,2,07/10/2014,1423,1,1,0,0,12044.445
19067,670320,293,3,31/07/2013,1029,1,1,0,1,9292.314
19068,606843,342,3,26/02/2014,735,1,0,0,0,6184.1304
19069,242276,724,5,05/06/2015,939,1,1,0,0,9473.52
19070,694653,357,5,06/06/2014,1118,1,1,0,0,9985.369
19071,490418,1109,4,13/06/2013,350,1,0,0,0,3424.2205
19072,142826,302,4,16/05/2013,308,1,1,0,0,3351.8423
19073,485788,656,1,06/04/2015,0,0,0,b,1,8.7164545
19074,572889,516,5,08/11/2013,793,1,1,0,0,7935.4336
19075,694740,109,4,22/05/2014,699,1,1,0,0,6379.999
19076,257440,617,1,22/07/2013,562,1,0,0,1,5234.015
19077,451084,475,6,19/07/2014,873,1,0,0,0,7117.8667
19078,161411,580,5,07/02/2014,1327,1,1,0,0,9662.697
19079,46174,402,6,19/07/2014,610,1,0,0,0,5529.6904
19080,38696,39,3,02/04/2014,782,1,1,0,0,7364.6455
19081,345415,1035,3,06/05/2015,554,1,1,0,0,5891.081
19082,74424,1100,2,29/01/2013,579,1,0,0,0,4029.4707
19083,86488,676,6,15/03/2014,1155,1,0,0,0,8381.409
19084,6480,559,3,10/09/2014,650,1,0,0,0,4861.58
19085,655180,424,3,01/10/2014,893,1,1,0,0,7686.4897
19086,449629,352,7,29/12/2013,0,0,0,0,0,52.114704
19087,472519,791,5,11/07/2014,734,1,0,0,1,6533.953
19088,549051,1094,7,28/06/2015,0,0,0,0,0,-63.31848
19089,232360,69,4,10/07/2014,1019,1,0,0,0,7091.929
19090,540677,760,7,13/04/2014,0,0,0,0,0,-49.05493
19091,205722,763,3,25/02/2015,523,1,0,0,0,5064.8286
